date,rental
2021-04-11,112639.9
2021-04-12,23614.875
2021-04-13,57839.62
2021-04-14,89488.266
2021-04-15,108295.03
2021-04-16,71032.664
2021-04-17,76525.875
2021-04-18,93251.33
2021-04-19,105995.09
2021-04-20,116449.94
2021-04-21,117999.06
2021-04-22,107849.99
2021-04-23,93889.09
2021-04-24,119901.32
2021-04-25,123952.24
2021-04-26,111745.09
2021-04-27,73224.164
2021-04-28,72347.32
2021-04-29,83624.336
2021-04-30,35068.797
2021-05-01,61689.125
2021-05-02,107101.65
2021-05-03,126418.34
2021-05-04,24097.297
2021-05-05,109695.92
2021-05-06,114192.125
2021-05-07,71265.75
2021-05-08,113057.14
2021-05-09,126152.19
2021-05-10,84409.72
2021-05-11,133225.03
2021-05-12,135981.28
2021-05-13,132133.31
2021-05-14,132804.78
2021-05-15,50977.402
2021-05-16,12197.689
2021-05-17,28365.674
2021-05-18,131952.23
2021-05-19,136923.17
2021-05-20,67303.7
2021-05-21,77605.82
2021-05-22,125590.875
2021-05-23,125219.04
2021-05-24,120004.62
2021-05-25,75221.4
2021-05-26,126672.63
2021-05-27,57680.48
2021-05-28,62021.42
2021-05-29,109383.45
2021-05-30,95025.38
2021-05-31,88525.09
2021-06-01,100163.21
2021-06-02,133393.62
2021-06-03,63226.86
2021-06-04,140170.52
2021-06-05,142027.75
2021-06-06,133295.06
2021-06-07,121453.14
2021-06-08,143934.83
2021-06-09,138514.88
2021-06-10,106145.516
2021-06-11,107755.51
2021-06-12,140977.58
2021-06-13,128103.01
2021-06-14,139902.61
2021-06-15,120683.25
2021-06-16,143536.89
2021-06-17,139515.83
2021-06-18,59000.742
2021-06-19,138969.11
2021-06-20,125950.47
2021-06-21,150044.03
2021-06-22,147528.86
2021-06-23,112998.5
2021-06-24,139116.03
2021-06-25,141828.36
2021-06-26,104644.164
2021-06-27,87680.164
2021-06-28,144272.22
2021-06-29,118041.27
2021-06-30,124414.73
2021-07-01,134614.86
2021-07-02,127738.62
2021-07-03,62961.74
2021-07-04,22220.248
2021-07-05,142075.16
2021-07-06,132714.62
2021-07-07,76450.81
2021-07-08,108809.03
2021-07-09,115685.39
2021-07-10,114712.99
2021-07-11,103090.484
2021-07-12,109341.01
2021-07-13,112304.59
2021-07-14,104787.08
2021-07-15,106666.6
2021-07-16,83330.41
2021-07-17,101102.68
2021-07-18,97037.97
2021-07-19,83076.484
2021-07-20,117211.16
2021-07-21,99690.72
2021-07-22,97768.56
2021-07-23,97017.8
2021-07-24,86258.086
2021-07-25,87006.62
2021-07-26,97247.72
2021-07-27,101565.69
2021-07-28,100875.29
2021-07-29,120981.94
2021-07-30,107918.516
2021-07-31,82740.36
2021-08-01,47454.89
2021-08-02,99249.414
2021-08-03,107976.37
2021-08-04,106982.11
2021-08-05,103996.49
2021-08-06,107398.07
2021-08-07,120686.59
2021-08-08,68667.91
2021-08-09,122486.65
2021-08-10,130426.24
2021-08-11,122872.98
2021-08-12,128447.76
2021-08-13,127950.03
2021-08-14,127443.78
2021-08-15,118844.39
2021-08-16,127878.914
2021-08-17,84961.26
2021-08-18,109821.11
2021-08-19,142093.05
2021-08-20,133949.81
2021-08-21,55315.46
2021-08-22,120187.3
2021-08-23,65728.41
2021-08-24,28234.715
2021-08-25,120798.97
2021-08-26,111603.23
2021-08-27,101541.87
2021-08-28,130183.54
2021-08-29,128999.81
2021-08-30,141901.42
2021-08-31,25841.336
2021-09-01,96901.375
2021-09-02,143275.27
2021-09-03,122110.38
2021-09-04,142739.55
2021-09-05,134571.2
2021-09-06,86535.76
2021-09-07,11686.341
2021-09-08,115581.73
2021-09-09,143034.83
2021-09-10,140286.73
2021-09-11,138448.58
2021-09-12,139713.4
2021-09-13,137725.47
2021-09-14,142572.34
2021-09-15,150557.61
2021-09-16,145641.78
2021-09-17,152185.11
2021-09-18,162000.92
2021-09-19,145918.58
2021-09-20,148094.27
2021-09-21,69806.78
2021-09-22,110316.57
2021-09-23,146522.81
2021-09-24,141432.2
2021-09-25,143950.47
2021-09-26,154770.22
2021-09-27,154962.66
2021-09-28,115744.66
2021-09-29,25661.584
2021-09-30,141810.64
2021-10-01,95284.56
2021-10-02,145768.64
2021-10-03,130266.5
2021-10-04,73733.83
2021-10-05,115396.48
2021-10-06,75123.83
2021-10-07,75093.95
2021-10-08,53652.824
2021-10-09,118872.164
2021-10-10,59194.285
2021-10-11,116822.8
2021-10-12,121078.33
2021-10-13,140087.39
2021-10-14,132505.19
2021-10-15,127198.87
2021-10-16,118448.93
2021-10-17,76365.484
2021-10-18,76704.16
2021-10-19,82532.86
2021-10-20,113018.34
2021-10-21,116091.555
2021-10-22,121284.38
2021-10-23,120746.46
2021-10-24,112348.836
2021-10-25,119176.61
2021-10-26,127042.836
2021-10-27,126857.234
2021-10-28,141015.62
2021-10-29,149520.92
2021-10-30,117992.09
2021-10-31,116841.41
2021-11-01,117979.03
2021-11-02,120171.6
2021-11-03,131265.42
2021-11-04,108634.01
2021-11-05,130079.3
2021-11-06,117062.13
2021-11-07,118437.75
2021-11-08,36128.39
2021-11-09,43832.32
2021-11-10,63198.406
2021-11-11,86197.56
2021-11-12,85600.93
2021-11-13,94659.07
2021-11-14,107564.836
2021-11-15,112518.46
2021-11-16,96572.3
2021-11-17,92263.13
2021-11-18,112550.34
2021-11-19,107898.445
2021-11-20,88596.46
2021-11-21,51180.152
2021-11-22,58994.832
2021-11-23,56089.83
2021-11-24,75804.734
2021-11-25,92943.06
2021-11-26,75209.49
2021-11-27,64057.457
2021-11-28,79261.266
2021-11-29,95871.484
2021-11-30,36365.703
2021-12-01,48119.77
2021-12-02,63933.08
2021-12-03,59343.285
2021-12-04,58504.082
2021-12-05,54518.03
2021-12-06,80150.32
2021-12-07,90250.45
2021-12-08,97335.77
2021-12-09,83896.97
2021-12-10,49290.49
2021-12-11,57026.844
2021-12-12,38627.574
2021-12-13,45910.453
2021-12-14,56826.62
2021-12-15,58816.188
2021-12-16,76668.766
2021-12-17,35624.703
2021-12-18,26385.893
2021-12-19,31888.232
2021-12-20,68603.04
2021-12-21,69341.32
2021-12-22,61599.94
2021-12-23,56459.336
2021-12-24,42437.82
2021-12-25,24407.26
2021-12-26,22049.8
2021-12-27,34312.605
2021-12-28,35466.9
2021-12-29,44114.56
2021-12-30,38087.05
2021-12-31,34968.137
