date,rental
2021-05-04,5338
2021-05-05,42374
2021-05-06,40477
2021-05-07,30168
2021-05-08,27838
2021-05-09,45075
2021-05-10,16559
2021-05-11,51593
2021-05-12,47817
2021-05-13,43400
2021-05-14,44093
2021-05-15,33179
2021-05-16,12322
2021-05-17,17637
2021-05-18,45384
2021-05-19,47634
2021-05-20,32131
2021-05-21,30136
2021-05-22,46958
2021-05-23,44624
2021-05-24,41870
2021-05-25,43336
2021-05-26,38724
2021-05-27,24223
2021-05-28,28671
2021-05-29,41494
2021-05-30,48673
2021-05-31,34961
2021-06-01,31919
2021-06-02,48621
2021-06-03,13790
2021-06-04,55143
2021-06-05,59560
2021-06-06,54111
2021-06-07,36188
2021-06-08,52209
2021-06-09,53863
2021-06-10,37368
2021-06-11,38361
2021-06-12,55966
2021-06-13,59284
2021-06-14,55442
2021-06-15,36845
2021-06-16,60420
2021-06-17,36998
2021-06-18,22701
2021-06-19,55033
2021-06-20,45403
2021-06-21,58729
2021-06-22,58758
2021-06-23,48042
2021-06-24,56240
2021-06-25,56266
2021-06-26,40540
2021-06-27,44944
2021-06-28,49653
2021-06-29,53128
2021-06-30,50867
2021-07-01,57701
2021-07-02,49888
2021-07-03,32705
2021-07-04,20274
2021-07-05,62421
2021-07-06,58950
2021-07-07,41101
2021-07-08,50165
2021-07-09,49073
2021-07-10,50858
2021-07-11,36047
2021-07-12,51537
2021-07-13,47644
2021-07-14,44691
2021-07-15,39897
2021-07-16,34468
2021-07-17,41109
2021-07-18,41152
2021-07-19,29034
2021-07-20,46451
2021-07-21,39550
2021-07-22,36201
2021-07-23,38293
2021-07-24,35386
2021-07-25,38924
2021-07-26,31665
2021-07-27,43564
2021-07-28,31275
2021-07-29,48156
2021-07-30,46651
2021-07-31,40012
2021-08-01,26741
2021-08-02,20126
2021-08-03,44734
2021-08-04,42308
2021-08-05,39880
2021-08-06,30969
2021-08-07,40627
2021-08-08,33740
2021-08-09,46759
2021-08-10,44832
2021-08-11,44343
2021-08-12,48248
2021-08-13,59827
2021-08-14,43752
2021-08-15,53214
2021-08-16,48068
2021-08-17,47207
2021-08-18,48832
2021-08-19,56311
2021-08-20,50121
2021-08-21,29736
2021-08-22,50381
2021-08-23,21888
2021-08-24,19516
2021-08-25,41424
2021-08-26,35031
2021-08-27,40000
2021-08-28,61558
2021-08-29,44391
2021-08-30,58986
2021-08-31,17670
2021-09-01,34981
2021-09-02,64722
2021-09-03,59317
2021-09-04,77015
2021-09-05,72156
2021-09-06,47209
2021-09-07,10946
2021-09-08,59859
2021-09-09,67678
2021-09-10,64897
2021-09-11,63234
2021-09-12,67806
2021-09-13,60738
2021-09-14,70611
2021-09-15,57480
2021-09-16,80548
2021-09-17,72681
2021-09-18,73260
2021-09-19,67061
2021-09-20,66552
2021-09-21,52511
2021-09-22,62328
2021-09-23,63738
2021-09-24,70677
2021-09-25,50064
2021-09-26,77246
2021-09-27,68015
2021-09-28,43140
2021-09-29,13257
2021-09-30,69665
2021-10-01,60404
2021-10-02,66704
2021-10-03,68285
2021-10-04,29774
2021-10-05,44654
2021-10-06,34094
2021-10-07,18206
2021-10-08,26036
2021-10-09,47341
2021-10-10,28444
2021-10-11,45989
2021-10-12,66111
2021-10-13,66632
2021-10-14,70729
2021-10-15,58221
2021-10-16,44290
2021-10-17,42206
2021-10-18,36386
2021-10-19,40252
2021-10-20,58192
2021-10-21,51526
2021-10-22,53405
2021-10-23,55347
2021-10-24,58471
2021-10-25,57802
2021-10-26,52731
2021-10-27,56406
2021-10-28,61036
2021-10-29,64528
2021-10-30,69808
2021-10-31,48580
2021-11-01,56761
2021-11-02,48657
2021-11-03,45289
2021-11-04,45096
2021-11-05,54938
2021-11-06,54798
2021-11-07,57990
2021-11-08,6930
2021-11-09,18239
2021-11-10,29722
2021-11-11,36692
2021-11-12,44184
2021-11-13,44659
2021-11-14,50601
2021-11-15,41601
2021-11-16,40967
2021-11-17,38598
2021-11-18,46512
2021-11-19,50617
2021-11-20,41140
2021-11-21,15755
2021-11-22,32415
2021-11-23,26006
2021-11-24,38589
2021-11-25,38991
2021-11-26,37144
2021-11-27,36566
2021-11-28,33419
2021-11-29,38061
2021-11-30,27965
2021-12-01,21853
2021-12-02,25490
2021-12-03,31514
2021-12-04,29977
2021-12-05,31216
2021-12-06,26624
2021-12-07,31611
2021-12-08,31440
2021-12-09,30180
2021-12-10,21748
2021-12-11,26123
2021-12-12,21872
2021-12-13,22473
2021-12-14,22745
2021-12-15,27781
2021-12-16,30853
2021-12-17,8125
2021-12-18,11578
2021-12-19,16125
2021-12-20,27220
2021-12-21,18298
2021-12-22,27585
2021-12-23,22751
2021-12-24,11185
2021-12-25,12616
2021-12-26,12476
2021-12-27,11404
2021-12-28,7334
2021-12-29,18748
2021-12-30,15809
2021-12-31,10550
