date,rental
2021-09-16,134398.58
2021-09-17,148098.08
2021-09-18,155260.3
2021-09-19,139902.88
2021-09-20,141175.75
2021-09-21,83264.234
2021-09-22,109797.02
2021-09-23,142120.28
2021-09-24,150702.12
2021-09-25,121444.23
2021-09-26,145423.33
2021-09-27,144140.6
2021-09-28,116159.445
2021-09-29,24154.959
2021-09-30,142955.19
2021-10-01,95705.32
2021-10-02,146981.02
2021-10-03,130720.125
2021-10-04,65351.75
2021-10-05,121027.52
2021-10-06,77492.3
2021-10-07,71047.7
2021-10-08,51137.902
2021-10-09,115566.86
2021-10-10,57361.598
2021-10-11,111311.445
2021-10-12,118692.73
2021-10-13,140144.17
2021-10-14,130411.56
2021-10-15,122596.266
2021-10-16,116123.01
2021-10-17,77688.164
2021-10-18,82988.27
2021-10-19,85679.17
2021-10-20,114678.76
2021-10-21,111687.984
2021-10-22,128738.41
2021-10-23,129311.07
2021-10-24,115347.96
2021-10-25,121734.586
2021-10-26,129867.21
2021-10-27,125374.03
2021-10-28,144773.22
2021-10-29,152760.36
2021-10-30,117770.5
2021-10-31,112932.9
2021-11-01,121581.55
2021-11-02,123387.07
2021-11-03,131728.42
2021-11-04,101625.08
2021-11-05,129345.73
2021-11-06,124957.914
2021-11-07,124871.19
2021-11-08,32930.87
2021-11-09,47878.348
2021-11-10,65319.535
2021-11-11,83566.85
2021-11-12,84020.76
2021-11-13,91276.71
2021-11-14,104062.07
2021-11-15,108449.54
2021-11-16,105287.336
2021-11-17,101340.54
2021-11-18,114325.5
2021-11-19,112522.01
2021-11-20,89518.484
2021-11-21,47159.69
2021-11-22,57665.023
2021-11-23,48849.004
2021-11-24,72717.125
2021-11-25,86756.38
2021-11-26,71263.3
2021-11-27,61394.43
2021-11-28,85811.4
2021-11-29,106089.95
2021-11-30,29933.951
2021-12-01,43306.07
2021-12-02,62215.91
2021-12-03,62422.684
2021-12-04,55024.55
2021-12-05,54770.992
2021-12-06,77249.31
2021-12-07,83080.6
2021-12-08,88677.52
2021-12-09,73634.95
2021-12-10,55167.523
2021-12-11,56718.117
2021-12-12,43882.89
2021-12-13,48408.15
2021-12-14,57284.457
2021-12-15,57743.28
2021-12-16,76925.47
2021-12-17,34883.93
2021-12-18,28893.236
2021-12-19,35364.457
2021-12-20,68559.34
2021-12-21,71550.61
2021-12-22,67364.125
2021-12-23,61951.074
2021-12-24,42068.98
2021-12-25,25899.736
2021-12-26,25588.877
2021-12-27,30887.232
2021-12-28,31173.941
2021-12-29,44210.926
2021-12-30,35574.527
2021-12-31,37092.32
